SI_DO_NAME,SI_GUN_GU_NAME,UP_MYUN_DONG_NAME,final_category,final_score,final_general
전북특별자치도,전주시 덕진구,호성동1가,GENERAL,0.4045,True
경상남도,김해시,불암동,GENERAL,0.4259,True
경상북도,포항시 북구,덕수동,OFFICE,0.64818,False
경기도,여주시,세종대왕면,TOURIST,0.7601,False
충청북도,옥천군,청산면,TOURIST,0.765,False
충청남도,금산군,부리면,TOURIST,0.7836,False
전북특별자치도,군산시,사정동,TOURIST,0.5893444444444444,False
대전광역시,동구,천동,CAMPUS,0.60455625,False
서울특별시,서초구,우면동,RESIDENTIAL,0.6613722222222223,False
전북특별자치도,군산시,구암동,RESIDENTIAL,0.6042,False
충청북도,청주시 흥덕구,지동동,CAMPUS,0.6104545454545455,False
경상북도,문경시,영순면,GENERAL,0.3978,False
전라남도,광양시,태인동,GENERAL,0.426,True
전북특별자치도,정읍시,농소동,OFFICE,0.6048,False
경상북도,상주시,만산동,GENERAL,0.5363791666666666,False
경상남도,양산시,삼호동,OFFICE,0.5939384615384615,False
충청남도,당진시,합덕읍,TOURIST,0.7222,False
부산광역시,사상구,모라동,CAMPUS,0.56455,False
전라남도,목포시,남교동,TOURIST,0.6129043478260869,False
전라남도,나주시,금계동,GENERAL,0.53794,False
경상북도,경산시,대평동,GENERAL,0.5529666666666666,False
전라남도,목포시,호남동,TOURIST,0.6129043478260869,False
경상남도,사천시,송포동,TOURIST,0.5692642857142857,False
경상남도,창원시 진해구,장천동,RESIDENTIAL,0.6121846153846154,False
경상북도,청도군,매전면,TOURIST,0.8124,False
전라남도,영암군,군서면,TOURIST,0.7459,False
충청북도,충주시,충인동,OFFICE,0.592624,False
충청남도,천안시 동남구,다가동,GENERAL,0.5534235294117648,False
경상북도,안동시,태화동,RESIDENTIAL,0.613,False
경기도,안성시,죽산면,OFFICE,0.6845,False
경기도,안성시,가사동,OFFICE,0.5664,False
전라남도,목포시,항동,TOURIST,0.6129043478260869,False
충청남도,보령시,내항동,TOURIST,0.582875,False
강원특별자치도,화천군,화천읍,TOURIST,0.7274,False
세종특별자치시,,전의면,RESIDENTIAL,0.6562708333333334,False
인천광역시,동구,화수동,TOURIST,0.6013,False
경기도,평택시,독곡동,OFFICE,0.657788,False
경기도,시흥시,금이동,RESIDENTIAL,0.638325,False
경기도,여주시,흥천면,GENERAL,0.3763999999999999,False
전라남도,나주시,금천면,TOURIST,0.7237,False
경상북도,영천시,금호읍,OFFICE,0.7012,False
경기도,부천시,범박동,RESIDENTIAL,0.6560892857142857,False
경상남도,의령군,용덕면,GENERAL,0.3426,False
대구광역시,북구,칠성동1가,OFFICE,0.6068,False
경상북도,영주시,휴천동,TOURIST,0.5529666666666666,False
경상남도,진주시,장대동,GENERAL,0.5770700000000001,False
경기도,여주시,산북면,GENERAL,0.4153,True
경상북도,상주시,함창읍,OFFICE,0.6714,False
경상남도,양산시,소주동,OFFICE,0.6224,False
전북특별자치도,군산시,나포면,GENERAL,0.3628,False
경상북도,울릉군,서면,TOURIST,0.7829,False
대구광역시,달성군,하빈면,GENERAL,0.4068,True
서울특별시,성북구,삼선동3가,CAMPUS,0.6278,False
전라남도,무안군,해제면,GENERAL,0.3074,False
충청북도,제천시,한수면,TOURIST,0.7677,False
부산광역시,서구,아미동2가,TOURIST,0.6778,False
인천광역시,계양구,방축동,RESIDENTIAL,0.6505916666666667,False
경상북도,포항시 북구,남빈동,OFFICE,0.64818,False
대전광역시,중구,사정동,RESIDENTIAL,0.5973117647058823,False
세종특별자치시,,대평동,RESIDENTIAL,0.6562708333333334,False
대전광역시,동구,대별동,CAMPUS,0.60455625,False
경상남도,창원시 진해구,수송동,RESIDENTIAL,0.6121846153846154,False
경상남도,김해시,명법동,OFFICE,0.6030842105263158,False
경기도,오산시,고현동,OFFICE,0.6421375,False
충청북도,청주시 서원구,수곡동,CAMPUS,0.595,False
경기도,고양시 덕양구,내유동,RESIDENTIAL,0.6780571428571429,False
강원특별자치도,동해시,동회동,TOURIST,0.70769,False
경기도,김포시,감정동,OFFICE,0.6777,False
충청남도,공주시,봉황동,TOURIST,0.5812937499999999,False
경기도,남양주시,금곡동,OFFICE,0.6574,False
서울특별시,영등포구,문래동5가,OFFICE,0.6908,False
경기도,평택시,칠괴동,OFFICE,0.657788,False
경상북도,상주시,남성동,GENERAL,0.5363791666666666,False
대전광역시,서구,갈마2동,NIGHTLIFE,0.6364,False
경상남도,고성군,개천면,GENERAL,0.4242,True
인천광역시,중구,도원동,TOURIST,0.6765,False
경상북도,영주시,조암동,TOURIST,0.6237684210526315,False
충청남도,당진시,우강면,TOURIST,0.6932,False
전북특별자치도,전주시 덕진구,여의동2가,OFFICE,0.6213,False
서울특별시,중구,장교동,NIGHTLIFE,0.6285866666666667,False
전북특별자치도,무주군,무주읍,GENERAL,0.3205,False
경상남도,창녕군,이방면,GENERAL,0.3661,False
경상북도,문경시,산북면,GENERAL,0.3608,False
충청남도,보령시,남포면,GENERAL,0.2572,False
충청남도,금산군,남일면,GENERAL,0.3804999999999999,False
인천광역시,중구,남북동,TOURIST,0.6587583333333333,False
경상남도,창원시 마산회원구,두척동,GENERAL,0.5394249999999999,False
부산광역시,영도구,신선동2가,TOURIST,0.6929,False
경상북도,포항시 북구,대흥동,OFFICE,0.64818,False
전라남도,목포시,용해동,CAMPUS,0.5636,True
경상남도,함안군,칠서면,GENERAL,0.4028,True
경상북도,포항시 북구,동빈2가,OFFICE,0.64818,False
대구광역시,중구,달성동,RESIDENTIAL,0.6376916666666667,False
광주광역시,동구,충장로5가,TOURIST,0.620676923076923,False
대구광역시,중구,태평로1가,RESIDENTIAL,0.6376916666666667,False
경상남도,창원시 성산구,불모산동,RESIDENTIAL,0.625825,False
충청남도,태안군,소원면,TOURIST,0.7816,False
부산광역시,강서구,범방동,GENERAL,0.5988777777777777,False
전북특별자치도,남원시,신촌동,GENERAL,0.5627043478260869,False
충청북도,충주시,노은면,TOURIST,0.7375,False
충청북도,청주시 상당구,탑동,RESIDENTIAL,0.5930692307692308,False
인천광역시,부평구,일신동,OFFICE,0.7226,False
경기도,광주시,장지동,GENERAL,0.58930625,False
대구광역시,동구,숙천동,RESIDENTIAL,0.6195090909090909,False
전북특별자치도,익산시,남중동,CAMPUS,0.5433,False
충청북도,제천시,남천동,GENERAL,0.5625647058823529,False
대구광역시,동구,입석동,RESIDENTIAL,0.6195090909090909,False
경기도,화성시 효행구,기안동,RESIDENTIAL,0.6154137931034483,False
강원특별자치도,동해시,송정동,TOURIST,0.7476,False
경상남도,창원시 마산합포구,우산동,TOURIST,0.5817,False
전라남도,완도군,신지면,TOURIST,0.7607,False
충청남도,서산시,인지면,GENERAL,0.2871,False
인천광역시,중구,해안동4가,TOURIST,0.6587583333333333,False
경상남도,밀양시,초동면,GENERAL,0.3618,False
경기도,고양시 일산동구,사리현동,OFFICE,0.6957083333333333,False
전북특별자치도,전주시 완산구,중인동,RESIDENTIAL,0.6488894736842105,False
대전광역시,유성구,방동,RESIDENTIAL,0.6262846153846154,False
경기도,포천시,화현면,GENERAL,0.3032,False
경상북도,상주시,연원동,GENERAL,0.5363791666666666,False
강원특별자치도,춘천시,신동면,TOURIST,0.7248,False
경상남도,통영시,태평동,TOURIST,0.6869133333333333,False
전북특별자치도,전주시 덕진구,우아동3가,TOURIST,0.6943999999999999,False
전라남도,목포시,대의동3가,TOURIST,0.6129043478260869,False
전라남도,순천시,승주읍,GENERAL,0.2899,False
경상남도,양산시,어곡동,OFFICE,0.5939384615384615,False
경기도,동두천시,안흥동,GENERAL,0.5643375,False
충청남도,천안시 동남구,동면,GENERAL,0.2642,False
충청북도,충주시,살미면,GENERAL,0.3742,False
인천광역시,중구,선린동,TOURIST,0.6587583333333333,False
경기도,양평군,지평면,GENERAL,0.4311,True
경상남도,사천시,실안동,TOURIST,0.5692642857142857,False
경상북도,포항시 북구,학산동,OFFICE,0.64818,False
경상북도,김천시,용두동,GENERAL,0.43600909090909085,False
서울특별시,영등포구,영등포동8가,OFFICE,0.67855,False
경기도,가평군,북면,TOURIST,0.7838,False
경기도,포천시,관인면,OFFICE,0.6459,False
서울특별시,중구,방산동,NIGHTLIFE,0.6285866666666667,False
경상남도,창원시 진해구,안골동,RESIDENTIAL,0.6121846153846154,False
경상남도,산청군,금서면,TOURIST,0.773,False
경기도,안성시,인지동,OFFICE,0.5664,False
충청남도,부여군,석성면,GENERAL,0.2868,False
전북특별자치도,남원시,주천면,TOURIST,0.803,False
전라남도,순천시,남정동,TOURIST,0.589225,False
경상북도,안동시,송천동,TOURIST,0.6069833333333333,False
경상남도,창원시 마산합포구,구산면,TOURIST,0.7948,False
경기도,성남시 수정구,양지동,GENERAL,0.4099,True
전북특별자치도,군산시,금동,TOURIST,0.5893444444444444,False
전라남도,보성군,벌교읍,TOURIST,0.7036,False
경상북도,경주시,남산동,TOURIST,0.6624217391304348,False
경상남도,사천시,향촌동,RESIDENTIAL,0.6337,False
광주광역시,북구,용두동,RESIDENTIAL,0.6422962962962963,False
전라남도,담양군,창평면,TOURIST,0.7885,False
충청북도,청주시 흥덕구,옥산면,OFFICE,0.6055,False
경상남도,창원시 진해구,안곡동,RESIDENTIAL,0.6121846153846154,False
경상남도,사천시,죽림동,TOURIST,0.5692642857142857,False
충청북도,충주시,동량면,GENERAL,0.366,False
전북특별자치도,군산시,미원동,TOURIST,0.5893444444444444,False
충청북도,제천시,중앙로2가,GENERAL,0.5625647058823529,False
경기도,여주시,강천면,RESIDENTIAL,0.6893,False
경상남도,거제시,덕포동,TOURIST,0.63465,False
경기도,포천시,가산면,OFFICE,0.706,False
광주광역시,북구,임동,TOURIST,0.6747,False
경기도,광주시,추자동,GENERAL,0.58930625,False
충청남도,공주시,우성면,GENERAL,0.2749,False
경기도,포천시,어룡동,OFFICE,0.5713071428571429,False
경기도,시흥시,매화동,OFFICE,0.6111,False
경기도,수원시 팔달구,구천동,RESIDENTIAL,0.6567700000000001,False
경상북도,구미시,신동,RESIDENTIAL,0.576092,False
서울특별시,중구,남학동,NIGHTLIFE,0.6285866666666667,False
충청북도,청주시 상당구,낭성면,TOURIST,0.7528,False
인천광역시,남동구,남촌동,OFFICE,0.66584,False
경기도,시흥시,안현동,RESIDENTIAL,0.638325,False
부산광역시,사상구,삼락동,GENERAL,0.3854999999999999,False
경상북도,경산시,유곡동,GENERAL,0.5529666666666666,False
경기도,오산시,벌음동,OFFICE,0.6421375,False
광주광역시,북구,북동,RESIDENTIAL,0.6422962962962963,False
경상남도,창원시 성산구,안민동,RESIDENTIAL,0.625825,False
전북특별자치도,부안군,부안읍,TOURIST,0.704,False
충청북도,제천시,천남동,GENERAL,0.5625647058823529,False
인천광역시,옹진군,북도면,TOURIST,0.775,False
인천광역시,중구,율목동,TOURIST,0.6643,False
전북특별자치도,군산시,서수면,GENERAL,0.4141,True
전북특별자치도,전주시 완산구,태평동,RESIDENTIAL,0.6488894736842105,False
충청남도,아산시,풍기동,OFFICE,0.601864705882353,False
전라남도,여수시,관문동,TOURIST,0.6336481481481481,False
경기도,양평군,단월면,GENERAL,0.3577,False
경상북도,포항시 북구,신광면,GENERAL,0.3919,False
경상남도,밀양시,하남읍,RESIDENTIAL,0.6078,False
전라남도,구례군,산동면,TOURIST,0.7877,False
충청남도,논산시,벌곡면,TOURIST,0.8173,False
대구광역시,북구,검단동,OFFICE,0.6041,False
부산광역시,서구,서대신동1가,CAMPUS,0.6018333333333333,False
강원특별자치도,인제군,북면,OFFICE,0.6658,False
경상남도,창원시 마산합포구,월남동3가,TOURIST,0.5817,False
강원특별자치도,동해시,삼화동,RESIDENTIAL,0.6372,False
전라남도,광양시,진상면,GENERAL,0.3616,False
전북특별자치도,군산시,장미동,TOURIST,0.5893444444444444,False
경상북도,상주시,사벌국면,GENERAL,0.383,False
경상북도,안동시,용상동,TOURIST,0.6873,False
경기도,파주시,금릉동,OFFICE,0.6352,False
경기도,이천시,율현동,GENERAL,0.5423214285714286,False
전라남도,목포시,무안동,TOURIST,0.6129043478260869,False
충청북도,청주시 상당구,금천동,RESIDENTIAL,0.6392,False
인천광역시,중구,전동,TOURIST,0.6587583333333333,False
경상남도,하동군,고전면,GENERAL,0.4156,True
전북특별자치도,남원시,산내면,TOURIST,0.7837,False
충청남도,금산군,복수면,TOURIST,0.7716,False
제주특별자치도,제주시,이호이동,TOURIST,0.6590692307692307,False
경기도,구리시,사노동,RESIDENTIAL,0.6785,False
제주특별자치도,제주시,삼양이동,TOURIST,0.6590692307692307,False
전라남도,구례군,문척면,GENERAL,0.4263,True
경기도,부천시 소사구,범박동,RESIDENTIAL,0.6545,False
충청북도,단양군,단성면,TOURIST,0.8135,False
광주광역시,서구,유촌동,RESIDENTIAL,0.6426000000000001,False
서울특별시,성북구,동소문동7가,RESIDENTIAL,0.6272,False
충청북도,옥천군,군북면,TOURIST,0.7591,False
전라남도,광양시,광영동,GENERAL,0.3975999999999999,False
강원특별자치도,춘천시,교동,TOURIST,0.6562,False
대전광역시,유성구,원내동,RESIDENTIAL,0.6262846153846154,False
인천광역시,남동구,고잔동,OFFICE,0.66584,False
강원특별자치도,삼척시,원당동,GENERAL,0.5076999999999999,False
전라남도,장성군,진원면,TOURIST,0.7874,False
경기도,화성시,금곡동,RESIDENTIAL,0.6154137931034483,False
인천광역시,동구,화평동,TOURIST,0.6236999999999999,False
전라남도,나주시,대호동,GENERAL,0.53794,False
경상남도,창원시 의창구,용동,GENERAL,0.5170714285714285,False
강원특별자치도,춘천시,동산면,GENERAL,0.3968,False
충청북도,음성군,금왕읍,TOURIST,0.6816,False
전라남도,신안군,지도읍,GENERAL,0.3380999999999999,False
경상남도,거제시,수월동,TOURIST,0.63465,False
서울특별시,영등포구,양화동,OFFICE,0.6752444444444444,False
경상남도,통영시,도천동,TOURIST,0.7261,False
충청북도,음성군,감곡면,TOURIST,0.6913,False
전라남도,신안군,흑산면,TOURIST,0.7605,False
충청남도,논산시,관촉동,GENERAL,0.5839866666666667,False
울산광역시,중구,학성동,TOURIST,0.6318,False
충청남도,서산시,양대동,GENERAL,0.5169066666666666,False
부산광역시,서구,부용동1가,TOURIST,0.6558769230769231,False
전라남도,장흥군,용산면,GENERAL,0.3903,False
경기도,평택시,모곡동,OFFICE,0.657788,False
전라남도,목포시,대의동2가,TOURIST,0.6129043478260869,False
울산광역시,동구,주전동,OFFICE,0.6372222222222222,False
경기도,과천시,막계동,RESIDENTIAL,0.6287428571428572,False
전북특별자치도,전주시 완산구,중앙동2가,TOURIST,0.6894,False
대전광역시,대덕구,대화동,OFFICE,0.6091,False
대전광역시,대덕구,미호동,GENERAL,0.5550916666666666,False
경상북도,안동시,송현동,TOURIST,0.6069833333333333,False
강원특별자치도,태백시,장성동,GENERAL,0.3102,False
전라남도,함평군,손불면,GENERAL,0.2922,False
대전광역시,서구,가장동,RESIDENTIAL,0.6509,False
부산광역시,서구,토성동5가,TOURIST,0.6558769230769231,False
전라남도,영암군,덕진면,GENERAL,0.4474,True
경상북도,영주시,영주동,RESIDENTIAL,0.6374,False
전북특별자치도,정읍시,수성동,TOURIST,0.7048,False
경상북도,안동시,신세동,TOURIST,0.6069833333333333,False
충청남도,공주시,석장리동,TOURIST,0.5812937499999999,False
충청북도,청주시 상당구,남주동,RESIDENTIAL,0.5930692307692308,False
전라남도,화순군,능주면,TOURIST,0.7244,False
경상남도,진주시,봉곡동,GENERAL,0.5770700000000001,False
경상남도,남해군,상주면,TOURIST,0.7906,False
전북특별자치도,전주시 덕진구,인후동2가,CAMPUS,0.5430333333333334,False
강원특별자치도,홍천군,내면,GENERAL,0.2782,False
광주광역시,동구,충장로4가,TOURIST,0.620676923076923,False
서울특별시,중구,입정동,NIGHTLIFE,0.6285866666666667,False
경상남도,창원시 의창구,대산면,OFFICE,0.6564,False
대구광역시,동구,대림동,RESIDENTIAL,0.6195090909090909,False
전라남도,강진군,강진읍,TOURIST,0.7073,False
대구광역시,동구,도동,RESIDENTIAL,0.6195090909090909,False
경상북도,안동시,수하동,TOURIST,0.6069833333333333,False
제주특별자치도,제주시,회천동,TOURIST,0.6590692307692307,False
경상북도,칠곡군,약목면,GENERAL,0.2931,False
강원특별자치도,정선군,여량면,TOURIST,0.7386,False
충청남도,청양군,화성면,GENERAL,0.3719,False
전라남도,보성군,회천면,TOURIST,0.7766,False
경상북도,김천시,교동,GENERAL,0.43600909090909085,False
경상북도,상주시,모서면,OFFICE,0.6291,False
전라남도,보성군,보성읍,TOURIST,0.7219,False
경상북도,영주시,장수면,OFFICE,0.6192,False
충청남도,공주시,신기동,TOURIST,0.5812937499999999,False
서울특별시,동작구,본동,RESIDENTIAL,0.6474466666666667,False
전라남도,여수시,신기동,TOURIST,0.6336481481481481,False
경기도,오산시,두곡동,OFFICE,0.6421375,False
경기도,오산시,지곶동,OFFICE,0.6421375,False
충청남도,당진시,면천면,TOURIST,0.761,False
전북특별자치도,전주시 덕진구,진북동,TOURIST,0.6554,False
대전광역시,동구,신흥동,CAMPUS,0.60455625,False
부산광역시,동래구,낙민동,RESIDENTIAL,0.6708153846153846,False
충청북도,제천시,수산면,GENERAL,0.3841,False
서울특별시,서대문구,영천동,RESIDENTIAL,0.6118857142857143,False
충청북도,청주시 흥덕구,원평동,CAMPUS,0.6104545454545455,False
경상남도,함안군,칠원읍,GENERAL,0.3708,False
충청남도,논산시,등화동,GENERAL,0.5839866666666667,False
충청남도,아산시,점양동,OFFICE,0.601864705882353,False
대구광역시,달서구,갈산동,RESIDENTIAL,0.6645130434782608,False
경기도,화성시,매송면,TOURIST,0.7709,False
전북특별자치도,남원시,인월면,TOURIST,0.7832,False
충청남도,아산시,읍내동,OFFICE,0.601864705882353,False
강원특별자치도,강릉시,내곡동,OFFICE,0.6392,False
경상북도,경산시,계양동,GENERAL,0.5529666666666666,False
경기도,포천시,창수면,GENERAL,0.3477,False
충청남도,당진시,행정동,GENERAL,0.5622499999999999,False
전라남도,곡성군,죽곡면,TOURIST,0.7596,False
제주특별자치도,제주시,월평동,TOURIST,0.6590692307692307,False
경상남도,합천군,가야면,TOURIST,0.7275,False
경상북도,안동시,와룡면,GENERAL,0.4098,True
인천광역시,중구,관동1가,TOURIST,0.6587583333333333,False
충청북도,청주시 흥덕구,강내면,CAMPUS,0.6084,False
광주광역시,광산구,운남동,RESIDENTIAL,0.6551,False
경기도,의왕시,이동,RESIDENTIAL,0.5898,False
경상북도,구미시,구포동,RESIDENTIAL,0.576092,False
대전광역시,동구,하소동,CAMPUS,0.60455625,False
대구광역시,달서구,파호동,RESIDENTIAL,0.6645130434782608,False
부산광역시,중구,남포동1가,TOURIST,0.7045,False
광주광역시,동구,금남로2가,TOURIST,0.620676923076923,False
대구광역시,군위군,부계면,TOURIST,0.7807,False
경기도,안양시 만안구,박달동,RESIDENTIAL,0.6870333333333334,False
충청남도,논산시,반월동,GENERAL,0.5839866666666667,False
경상북도,경주시,석장동,TOURIST,0.6624217391304348,False
부산광역시,중구,광복동3가,TOURIST,0.7088,False
경기도,광명시,가학동,RESIDENTIAL,0.6759894736842105,False
경상북도,성주군,가천면,TOURIST,0.8064,False
경상남도,산청군,생초면,GENERAL,0.397,False
강원특별자치도,강릉시,난곡동,TOURIST,0.6762,False
부산광역시,해운대구,석대동,RESIDENTIAL,0.6847277777777777,False
경상북도,안동시,남문동,TOURIST,0.6069833333333333,False
세종특별자치시,,산울동,RESIDENTIAL,0.6562708333333334,False
경기도,안산시 단원구,와동,OFFICE,0.6728,False
강원특별자치도,삼척시,읍상동,GENERAL,0.5076999999999999,False
충청북도,청주시 서원구,현도면,TOURIST,0.7332,False
충청북도,괴산군,칠성면,TOURIST,0.7593,False
경기도,동두천시,동두천동,GENERAL,0.5643375,False
경기도,부천시,작동,RESIDENTIAL,0.6560892857142857,False
전북특별자치도,전주시 완산구,경원동2가,RESIDENTIAL,0.6488894736842105,False
경상북도,경주시,안강읍,OFFICE,0.6721,False
경기도,포천시,영중면,OFFICE,0.6563,False
부산광역시,중구,창선동2가,TOURIST,0.7027555555555556,False
경상북도,경주시,탑동,TOURIST,0.6624217391304348,False
경상북도,경주시,현곡면,RESIDENTIAL,0.6176,False
제주특별자치도,제주시,도평동,TOURIST,0.6590692307692307,False
경상북도,의성군,봉양면,TOURIST,0.764,False
충청남도,서산시,수석동,OFFICE,0.6643,False
충청남도,공주시,쌍신동,TOURIST,0.5812937499999999,False
대구광역시,중구,북성로2가,RESIDENTIAL,0.6376916666666667,False
경기도,포천시,동교동,OFFICE,0.5713071428571429,False
충청북도,옥천군,청성면,GENERAL,0.243,False
경상북도,예천군,예천읍,TOURIST,0.6981,False
전라남도,순천시,주암면,TOURIST,0.774,False
경상북도,김천시,삼락동,GENERAL,0.43600909090909085,False
충청남도,서천군,서천읍,OFFICE,0.6159,False
경상북도,구미시,광평동,GENERAL,0.4501,True
경상북도,경산시,용성면,GENERAL,0.2755999999999999,False
충청북도,청주시 서원구,장암동,CAMPUS,0.6077636363636363,False
충청남도,공주시,월송동,GENERAL,0.4183,True
경상남도,진주시,사봉면,GENERAL,0.4277,True
서울특별시,성북구,보문동2가,OFFICE,0.6132,False
경기도,여주시,교동,GENERAL,0.5664416666666666,False
경기도,안성시,보개면,GENERAL,0.3142,False
경상북도,고령군,성산면,OFFICE,0.6347,False
세종특별자치시,,반곡동,RESIDENTIAL,0.6562708333333334,False
강원특별자치도,춘천시,칠전동,CAMPUS,0.58904,False
강원특별자치도,양구군,국토정중앙면,GENERAL,0.3626,False
부산광역시,중구,보수동1가,TOURIST,0.6778,False
경기도,여주시,점동면,GENERAL,0.4009,True
전라남도,나주시,산포면,OFFICE,0.6003,False
경상남도,창원시 마산합포구,중성동,TOURIST,0.5817,False
전북특별자치도,남원시,동충동,TOURIST,0.6614,False
전북특별자치도,군산시,대야면,GENERAL,0.3453,False
충청남도,아산시,장존동,OFFICE,0.601864705882353,False
충청남도,천안시 동남구,쌍용동,GENERAL,0.5534235294117648,False
경상북도,상주시,내서면,GENERAL,0.3972,False
전라남도,순천시,가곡동,TOURIST,0.589225,False
경상북도,경주시,인왕동,TOURIST,0.6624217391304348,False
충청남도,보령시,화산동,TOURIST,0.582875,False
전라남도,순천시,조곡동,TOURIST,0.71,False
경상북도,상주시,헌신동,GENERAL,0.5363791666666666,False
울산광역시,울주군,삼동면,GENERAL,0.2145,False
충청남도,천안시 서북구,입장면,OFFICE,0.6162,False
경상북도,포항시 북구,대신동,OFFICE,0.64818,False
부산광역시,중구,부평동4가,TOURIST,0.7045,False
전라남도,함평군,엄다면,TOURIST,0.7597,False
경기도,안성시,아양동,OFFICE,0.5664,False
광주광역시,동구,소태동,TOURIST,0.620676923076923,False
전라남도,해남군,송지면,RESIDENTIAL,0.6364,False
울산광역시,울주군,청량읍,OFFICE,0.6074,False
충청북도,제천시,동현동,GENERAL,0.5625647058823529,False
경기도,화성시 효행구,봉담읍,RESIDENTIAL,0.6154137931034483,False
강원특별자치도,화천군,사내면,GENERAL,0.2803,False
경상북도,성주군,성주읍,GENERAL,0.3614,False
경기도,시흥시,하중동,RESIDENTIAL,0.638325,False
인천광역시,서구,백석동,RESIDENTIAL,0.6725869565217392,False
전라남도,여수시,경호동,TOURIST,0.6336481481481481,False
경상북도,경주시,시래동,TOURIST,0.6624217391304348,False
서울특별시,용산구,주성동,OFFICE,0.62136875,False
경기도,안성시,금광면,TOURIST,0.7375,False
충청남도,천안시 서북구,와촌동,RESIDENTIAL,0.6481642857142857,False
경상남도,창원시 마산합포구,상남동,TOURIST,0.5817,False
대구광역시,북구,사수동,OFFICE,0.6005695652173914,False
전라남도,무안군,몽탄면,GENERAL,0.4254,True
경상북도,포항시 북구,여천동,OFFICE,0.64818,False
전북특별자치도,전주시 완산구,서완산동1가,RESIDENTIAL,0.6488894736842105,False
충청남도,천안시 서북구,신당동,RESIDENTIAL,0.6481642857142857,False
서울특별시,중구,봉래동1가,NIGHTLIFE,0.6285866666666667,False
경상북도,봉화군,물야면,TOURIST,0.7801,False
서울특별시,종로구,충신동,TOURIST,0.6479647058823529,False
전북특별자치도,고창군,심원면,TOURIST,0.7542,False
충청북도,충주시,목행동,OFFICE,0.592624,False
충청남도,아산시,신인동,OFFICE,0.601864705882353,False
경기도,성남시 수정구,금토동,NIGHTLIFE,0.6532176470588235,False
전라남도,나주시,송월동,TOURIST,0.7292,False
전라남도,강진군,마량면,TOURIST,0.7705,False
서울특별시,종로구,,TOURIST,0.6479647058823529,False
전북특별자치도,군산시,미룡동,TOURIST,0.5893444444444444,False
경상북도,청도군,금천면,TOURIST,0.7876,False
경상남도,창원시 진해구,부흥동,RESIDENTIAL,0.6121846153846154,False
광주광역시,동구,산수동,CAMPUS,0.60215,False
경상북도,예천군,지보면,TOURIST,0.7842,False
경기도,안산시 단원구,대부동동,TOURIST,0.785,False
전북특별자치도,김제시,신풍동,RESIDENTIAL,0.6559,False
경상북도,안동시,옥정동,TOURIST,0.6069833333333333,False
전라남도,고흥군,도화면,TOURIST,0.7435,False
전라남도,목포시,창평동,TOURIST,0.6129043478260869,False
경상남도,김해시,한림면,TOURIST,0.7662,False
충청남도,천안시 서북구,업성동,RESIDENTIAL,0.6481642857142857,False
충청북도,충주시,성남동,OFFICE,0.592624,False
강원특별자치도,삼척시,도계읍,GENERAL,0.3087999999999999,False
서울특별시,종로구,신영동,TOURIST,0.6479647058823529,False
전라남도,순천시,영동,TOURIST,0.589225,False
강원특별자치도,홍천군,두촌면,GENERAL,0.2586,False
경기도,부천시 원미구,소사동,OFFICE,0.6152,False
경상남도,창원시 마산합포구,남성동,TOURIST,0.5817,False
전북특별자치도,임실군,성수면,GENERAL,0.3965999999999999,False
전북특별자치도,군산시,옥구읍,TOURIST,0.7242,False
충청북도,음성군,생극면,GENERAL,0.4273,True
충청남도,태안군,고남면,TOURIST,0.7489,False
부산광역시,서구,동대신동3가,RESIDENTIAL,0.6092666666666666,False
대구광역시,북구,팔달동,OFFICE,0.6005695652173914,False
경기도,하남시,상산곡동,RESIDENTIAL,0.6532928571428572,False
경상남도,창원시 진해구,제황산동,RESIDENTIAL,0.6121846153846154,False
경상북도,김천시,감문면,GENERAL,0.4073,True
전라남도,여수시,봉강동,TOURIST,0.6336481481481481,False
부산광역시,금정구,회동동,RESIDENTIAL,0.587575,False
강원특별자치도,원주시,부론면,TOURIST,0.7611,False
경상북도,구미시,장천면,GENERAL,0.4065,True
경기도,하남시,초이동,OFFICE,0.6293,False
경상남도,진주시,망경동,GENERAL,0.5770700000000001,False
경기도,시흥시,방산동,RESIDENTIAL,0.638325,False
강원특별자치도,춘천시,사농동,CAMPUS,0.58904,False
경기도,여주시,오금동,GENERAL,0.5664416666666666,False
충청북도,청주시 상당구,석교동,RESIDENTIAL,0.5930692307692308,False
경기도,성남시 중원구,중앙동,NIGHTLIFE,0.697,False
경상북도,봉화군,봉성면,TOURIST,0.7567,False
대구광역시,동구,지저동,GENERAL,0.402,True
전라남도,목포시,수강동1가,TOURIST,0.6129043478260869,False
충청남도,천안시 동남구,사직동,GENERAL,0.5534235294117648,False
대구광역시,수성구,노변동,RESIDENTIAL,0.6784826086956521,False
울산광역시,남구,상개동,OFFICE,0.6486928571428571,False
인천광역시,계양구,갈현동,RESIDENTIAL,0.6505916666666667,False
광주광역시,동구,남동,TOURIST,0.620676923076923,False
충청남도,보령시,궁촌동,TOURIST,0.582875,False
전라남도,순천시,별량면,GENERAL,0.4195,True
서울특별시,성북구,돈암동,RESIDENTIAL,0.70855,False
경상북도,상주시,낙양동,GENERAL,0.5363791666666666,False
대전광역시,유성구,원촌동,RESIDENTIAL,0.6262846153846154,False
경상남도,사천시,곤양면,GENERAL,0.3053,False
경상북도,고령군,대가야읍,GENERAL,0.3323,False
전라남도,화순군,동면,GENERAL,0.3769,False
